week_num,product_type,sentiment,keyword,role,numKeyword,numDocs,competitor
2015/33,bolun,pos,渗透率,VZ,1,1,galanz
2015/33,bolun,pos,促销,VZ,1,1,galanz
2015/33,bolun,pos,推出,VZ,1,1,galanz
2015/38,bolun,pos,dd变频直驱电机,VZ,1,1,galanz
2015/38,bolun,pos,代替,VZ,1,1,galanz
2015/38,bolun,pos,独有,VZ,1,1,galanz
2015/38,bolun,pos,防皱,VZ,1,1,galanz
2015/38,bolun,pos,补水,VZ,1,1,galanz
2015/38,bolun,pos,保证,VZ,1,1,galanz
2015/38,bolun,pos,消除,VZ,1,1,galanz
2015/38,bolun,pos,损伤,VZ,1,1,galanz
2015/38,bolun,pos,手洗,VZ,1,1,galanz
2015/38,bolun,pos,调节,VZ,1,1,galanz
2015/38,bolun,pos,创新,VZ,1,1,galanz
2015/38,bolun,pos,推荐,VZ,1,1,galanz
2015/38,bolun,pos,出色,VZ,1,1,galanz
2015/38,bolun,pos,快速洗涤,VZ,1,1,galanz
2015/38,bolun,pos,脱落,VZ,1,1,galanz
2015/36,drum,pos,洗衣机,N,144,6,galanz
2015/40,drum,pos,洗衣机,N,87,2,galanz
2015/33,drum,pos,洗衣机,N,59,2,galanz
2015/36,drum,pos,洗涤,V,54,3,galanz
2015/35,drum,pos,洗衣机,N,37,2,galanz
2015/40,drum,pos,行业,N,37,2,galanz
2015/35,drum,pos,洗涤,V,32,2,galanz
2015/36,drum,pos,海尔,NB,31,6,galanz
2015/41,drum,pos,线上,NZ,31,1,galanz
2015/36,drum,pos,京东,NB,30,3,galanz
2015/41,drum,pos,线下,NZ,29,1,galanz
2015/36,drum,pos,洗衣,V,28,3,galanz
2015/36,drum,pos,采用,V,28,3,galanz
2015/36,drum,pos,智能,N,27,5,galanz
2015/36,drum,pos,价格,NZ,27,5,galanz
2015/36,drum,pos,变频,VZ,27,3,galanz
2015/35,drum,pos,衣物,NZ,26,2,galanz
2015/35,drum,pos,洗衣,V,26,2,galanz
2015/40,drum,pos,增长,V,26,2,galanz
2015/36,drum,pos,家电,N,25,3,galanz
2015/40,drum,pos,中国,NZ,25,2,galanz
2015/42,drum,pos,洗衣机,N,24,2,galanz
2015/36,drum,pos,售价,NZ,23,3,galanz
2015/39,drum,pos,洗衣机,N,22,2,galanz
2015/36,drum,pos,品牌,NZ,22,5,galanz
2015/36,drum,pos,拥有,V,22,5,galanz
2015/36,drum,pos,支持,V,22,2,galanz
2015/33,drum,pos,智能,N,20,2,galanz
2015/36,drum,pos,产业,N,20,2,galanz
2015/36,drum,pos,衣物,NZ,20,3,galanz
2015/42,drum,pos,高端,AZ,19,1,galanz
2015/42,drum,pos,家电,N,19,1,galanz
2015/36,drum,pos,格兰仕,NZ,19,6,galanz
2015/36,drum,pos,购买,V,19,3,galanz
2015/36,drum,pos,功能,N,18,4,galanz
