"x1","x2","id","week_num","pos_count","neg_count","p_DRUM_count","n_DRUM_count","t_DRUM_count","p_BOLUN_count","n_BOLUN_count","t_BOLUN_count","p_SINGLE_count","n_SINGLE_count","t_SINGLE_count","p_DUAL_count","n_DUAL_count","t_DUAL_count","BOLUN_Q","DRUM_Q","SINGLE_Q","DUAL_Q","total_count","quantity","date"
-0.600513081904761,-0.0303783167672927,"galanz","2015/34",24,0,24,0,24,0,0,0,0,0,0,0,0,0,1396,6699,0,0,24,8095,2015-08-17
0.579368872858228,0.0722229082760262,"haier","2015/34",62,36,29,28,57,33,8,41,0,0,0,0,0,0,25047,8307,484,756,98,34594,2015-08-17
0.946097868502734,-0.28027844043749,"hisense","2015/34",4,3,3,1,4,1,2,3,0,0,0,0,0,0,1699,94,0,0,7,1793,2015-08-17
-0.852079109719758,0.01026951483226,"lg","2015/34",12,22,12,22,34,0,0,0,0,0,0,0,0,0,344,7074,0,0,34,7418,2015-08-17
0.312269889527443,-0.177865037577628,"sanyo","2015/34",8,14,8,14,22,0,0,0,0,0,0,0,0,0,7833,4602,0,0,22,12435,2015-08-17
-0.944609152105481,0.0252204428787143,"siemens","2015/34",9,25,9,25,34,0,0,0,0,0,0,0,0,0,0,15287,0,0,34,15287,2015-08-17
0.86449737889437,0.637622925985868,"single","2015/35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-08-24
0.864497378894369,0.637622925985869,"dual","2015/35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-08-24
0.656073514305782,-0.08031101990715,"cylinder","2015/35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-08-24
-0.681129278222025,0.00983163679632261,"drum","2015/35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-08-24
-0.665502372689469,-0.0366957943940603,"galanz","2015/35",9,0,9,0,9,0,0,0,0,0,0,0,0,0,1482,7194,0,0,9,8676,2015-08-24
0.588081613626529,0.0967173759889508,"haier","2015/35",56,41,22,35,57,34,6,40,0,0,0,0,0,0,16722,5072,591,1998,97,24383,2015-08-24
0.81361194519473,-0.483861160215097,"hisense","2015/35",6,1,4,1,5,2,0,2,0,0,0,0,0,0,1119,93,0,0,7,1212,2015-08-24
-0.860971300260593,0.0223983090482068,"lg","2015/35",8,20,8,19,27,0,1,1,0,0,0,0,0,0,300,3903,0,0,28,4203,2015-08-24
0.26689164633514,-0.318576854948521,"sanyo","2015/35",7,13,4,12,16,3,1,4,0,0,0,0,0,0,4136,2275,0,0,20,6411,2015-08-24
-1.00128020000487,0.0648164505829619,"siemens","2015/35",8,20,8,19,27,0,1,1,0,0,0,0,0,0,0,7634,0,0,28,7634,2015-08-24
0.812550235416318,0.664209481735684,"single","2015/36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-08-31
0.812550235416318,0.664209481735684,"dual","2015/36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-08-31
0.565087872747217,-0.0854432202881415,"cylinder","2015/36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-08-31
-0.688015573267696,0.0148604541499052,"drum","2015/36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-08-31
-0.598585221083152,-0.0587375684456959,"galanz","2015/36",42,0,39,0,39,3,0,3,0,0,0,0,0,0,2253,6986,0,0,42,9239,2015-08-31
0.51913933134641,0.108550335087534,"haier","2015/36",156,53,102,44,146,54,9,63,0,0,0,0,0,0,16233,4948,691,1922,209,23794,2015-08-31
0.765893646343542,-0.485714437121117,"hisense","2015/36",11,5,8,5,13,3,0,3,0,0,0,0,0,0,948,61,0,0,16,1009,2015-08-31
-0.92646170708786,0.0438625367289724,"lg","2015/36",64,15,64,13,77,0,2,2,0,0,0,0,0,0,251,3022,0,0,79,3273,2015-08-31
0.260772096764929,-0.327650268676867,"sanyo","2015/36",5,17,5,15,20,0,2,2,0,0,0,0,0,0,4639,2163,0,0,22,6802,2015-08-31
-1.07687316732263,0.0909297473960438,"siemens","2015/36",31,26,31,26,57,0,0,0,0,0,0,0,0,0,0,5884,0,0,57,5884,2015-08-31
0.917255687113631,0.620994172838569,"single","2015/37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-07
0.917255687113632,0.620994172838569,"dual","2015/37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-07
0.680343490656195,-0.0656840109374266,"cylinder","2015/37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-07
-0.621538843631286,0.00824397566760175,"drum","2015/37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-07
-0.531722703400219,-0.054715385977456,"galanz","2015/37",12,0,12,0,12,0,0,0,0,0,0,0,0,0,1980,7565,0,0,12,9545,2015-09-07
0.606322714516899,0.0804855800757418,"haier","2015/37",94,37,53,30,83,41,7,48,0,0,0,0,0,0,17915,6038,705,1550,131,26208,2015-09-07
0.874504154092863,-0.461978806646536,"hisense","2015/37",28,5,28,5,33,0,0,0,0,0,0,0,0,0,821,70,0,0,33,891,2015-09-07
-0.865298835714727,0.0418930353281626,"lg","2015/37",23,10,23,8,31,0,2,2,0,0,0,0,0,0,216,5458,0,0,33,5674,2015-09-07
0.232471590552285,-0.276036988926872,"sanyo","2015/37",4,20,4,18,22,0,2,2,0,0,0,0,0,0,4267,2899,0,0,24,7166,2015-09-07
-0.940274915375841,0.0636071808861405,"siemens","2015/37",13,27,13,27,40,0,0,0,0,0,0,0,0,0,0,8881,0,0,40,8881,2015-09-07
0.791040088655389,0.517784702349734,"single","2015/38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-14
0.79104008865539,0.517784702349734,"dual","2015/38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-14
0.618094904509199,-0.0486486429883436,"cylinder","2015/38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-14
-0.745663549820392,0.00596818558935054,"drum","2015/38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-14
-0.848326705118278,-0.00498367260428429,"galanz","2015/38",17,0,16,0,16,1,0,1,0,0,0,0,0,0,1226,9040,0,0,17,10266,2015-09-14
0.543443156145766,0.05759366526657,"haier","2015/38",91,33,51,30,81,40,3,43,0,0,0,0,0,0,21468,5560,772,1544,124,29344,2015-09-14
0.899703754718471,-0.437366210551963,"hisense","2015/38",24,4,23,3,26,1,1,2,0,0,0,0,0,0,1029,0,0,0,28,1029,2015-09-14
-0.8762201791741,0.00191589315360332,"lg","2015/38",26,19,25,16,41,1,3,4,0,0,0,0,0,0,306,2598,0,0,45,2904,2015-09-14
0.136179668033028,-0.248505381195438,"sanyo","2015/38",8,21,7,17,24,1,4,5,0,0,0,0,0,0,3747,2342,0,0,29,6089,2015-09-14
-1.08539366792357,0.0536558176085314,"siemens","2015/38",24,24,23,24,47,1,0,1,0,0,0,0,0,0,0,5941,0,0,48,5941,2015-09-14
0.750126921028325,0.539340925341518,"single","2015/39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-21
0.750126921028327,0.539340925341517,"dual","2015/39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-21
0.599476822438436,-0.0323371152801125,"cylinder","2015/39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-21
-0.829564202998344,0.0039962997929426,"drum","2015/39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-21
-0.911199394028575,-0.00668770587978079,"galanz","2015/39",15,0,15,0,15,0,0,0,0,0,0,0,0,0,1240,8473,0,0,15,9713,2015-09-21
0.532734675902682,0.0517886587676527,"haier","2015/39",143,60,101,50,151,42,10,52,0,0,0,0,0,0,35373,7240,621,1862,203,45096,2015-09-21
0.84410443581813,-0.336767355885739,"hisense","2015/39",6,2,6,2,8,0,0,0,0,0,0,0,0,0,677,0,0,0,8,677,2015-09-21
-1.10719612752982,0.0301688952945315,"lg","2015/39",29,15,29,14,43,0,1,1,0,0,0,0,0,0,209,6698,0,0,44,6907,2015-09-21
0.173375213610292,-0.210638726100623,"sanyo","2015/39",2,15,2,14,16,0,1,1,0,0,0,0,0,0,8280,4140,0,0,17,12420,2015-09-21
-1.16808323080538,0.0416185334696101,"siemens","2015/39",27,33,27,32,59,0,1,1,0,0,0,0,0,0,0,8776,0,0,60,8776,2015-09-21
0.820010028796139,0.546361792529801,"single","2015/40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-28
0.820010028796139,0.546361792529801,"dual","2015/40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-28
0.682835180892926,-0.0572162987874795,"cylinder","2015/40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-28
-0.671005996258243,0.00464262053456792,"drum","2015/40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-28
-0.713300931267273,-0.0314226909767329,"galanz","2015/40",9,0,9,0,9,0,0,0,0,0,0,0,0,0,2148,13691,0,0,9,15839,2015-09-28
0.560320681736171,0.0651396909228593,"haier","2015/40",40,66,26,52,78,14,14,28,0,0,0,0,0,0,41779,14016,809,4313,106,60917,2015-09-28
0.999305780775501,-0.479904020491411,"hisense","2015/40",3,4,3,4,7,0,0,0,0,0,0,0,0,0,1681,0,0,0,7,1681,2015-09-28
-0.899490939326637,0.017334996220003,"lg","2015/40",17,26,17,25,42,0,1,1,0,0,0,0,0,0,540,12428,0,0,43,12968,2015-09-28
0.267121415008581,-0.2881664688983,"sanyo","2015/40",7,14,6,12,18,1,2,3,0,0,0,0,0,0,7718,4524,0,0,21,12242,2015-09-28
-0.9819941762799,0.0389401675286741,"siemens","2015/40",16,30,15,29,44,1,1,2,0,0,0,0,0,0,0,16416,0,0,46,16416,2015-09-28
0.81785219270172,0.537525852988148,"single","2015/41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-05
0.81785219270172,0.537525852988148,"dual","2015/41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-05
0.604802621263047,-0.0771128357929116,"cylinder","2015/41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-05
-0.729291217512266,0.0109695548578553,"drum","2015/41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-05
-0.669002983977586,-0.0509643518450014,"galanz","2015/41",1,0,1,0,1,0,0,0,0,0,0,0,0,0,2723,10474,0,0,1,13197,2015-10-05
0.555038315979446,0.0759908188317613,"haier","2015/41",36,74,18,58,76,18,16,34,0,0,0,0,0,0,27487,7497,833,3748,110,39565,2015-10-05
0.891180186504544,-0.545462510776306,"hisense","2015/41",9,5,8,5,13,1,0,1,0,0,0,0,0,0,970,0,0,0,14,970,2015-10-05
-0.947759059659803,0.0373870474161343,"lg","2015/41",9,29,9,27,36,0,2,2,0,0,0,0,0,0,405,5871,0,0,38,6276,2015-10-05
0.235834977539196,-0.337751643598017,"sanyo","2015/41",1,24,1,22,23,0,2,2,0,0,0,0,0,0,5447,2724,0,0,25,8171,2015-10-05
-1.07461485844988,0.0775938386046778,"siemens","2015/41",7,37,7,37,44,0,0,0,0,0,0,0,0,0,0,9282,0,0,44,9282,2015-10-05
0.798305838206444,0.49712364690544,"single","2015/42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-12
0.798305838206444,0.49712364690544,"dual","2015/42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-12
0.554846611566635,-0.0843492427772026,"cylinder","2015/42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-12
-0.791434065401795,0.0152689706067277,"drum","2015/42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-12
-0.802370994874672,-0.0185206633045231,"galanz","2015/42",17,1,17,1,18,0,0,0,0,0,0,0,0,0,2109,9572,0,0,18,11681,2015-10-12
0.545585367588648,0.0729301248468622,"haier","2015/42",148,104,123,91,214,25,13,38,0,0,0,0,0,0,19258,4370,647,3075,252,27350,2015-10-12
0.811856980843128,-0.574961351994991,"hisense","2015/42",24,11,23,11,34,1,0,1,0,0,0,0,0,0,644,0,0,0,35,644,2015-10-12
-1.00657458476005,0.0518703768076131,"lg","2015/42",8,13,7,13,20,1,0,1,0,0,0,0,0,0,165,1981,0,0,21,2146,2015-10-12
0.174654979776741,-0.355311385793247,"sanyo","2015/42",19,15,19,13,32,0,2,2,0,0,0,0,0,0,3727,1782,0,0,34,5509,2015-10-12
-1.15803405387894,0.104079985718481,"siemens","2015/42",17,37,17,37,54,0,0,0,0,0,0,0,0,0,0,4209,0,0,54,4209,2015-10-12
0.716272096752274,0.549276565081553,"single","2015/43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-19
0.716272096752274,0.549276565081553,"dual","2015/43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-19
0.501686345223774,-0.0809916780864153,"cylinder","2015/43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-19
-0.741885533998081,0.0149426873928776,"drum","2015/43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-19
-0.826099685075808,-0.0154570824997503,"galanz","2015/43",2,1,2,1,3,0,0,0,0,0,0,0,0,0,3459,15724,0,0,3,19183,2015-10-19
0.448829693692888,0.0837149060858814,"haier","2015/43",112,93,61,80,141,51,13,64,0,0,0,0,0,0,44065,12746,1457,6191,205,64459,2015-10-19
0.80062423555091,-0.531408715836806,"hisense","2015/43",42,3,22,2,24,20,1,21,0,0,0,0,0,0,1211,0,0,0,45,1211,2015-10-19
-1.09375872640838,0.069436929201858,"lg","2015/43",8,15,8,14,22,0,1,1,0,0,0,0,0,0,246,5167,0,0,23,5413,2015-10-19
0.126588652519065,-0.317623355221594,"sanyo","2015/43",9,22,8,18,26,1,4,5,0,0,0,0,0,0,11837,6088,0,0,31,17925,2015-10-19
-1.18394998025819,0.0980430891940221,"siemens","2015/43",40,20,39,20,59,1,0,1,0,0,0,0,0,0,0,8786,0,0,60,8786,2015-10-19
0.790978840122696,0.753800518738044,"single","2015/44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-26
0.790978840122696,0.753800518738044,"dual","2015/44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-26
0.604542170371544,-0.10208851828711,"cylinder","2015/44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-26
-0.682754430262893,0.0126307033616946,"drum","2015/44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-26
-0.69930712376601,-0.0390593900958471,"galanz","2015/44",7,0,7,0,7,0,0,0,0,0,0,0,0,0,2671,12591,0,0,7,15262,2015-10-26
0.517433646079828,0.143704642778124,"haier","2015/44",44,55,12,47,59,32,8,40,0,0,0,0,0,0,20754,7110,769,3075,99,31708,2015-10-26
0.924137941837607,-0.535503770472033,"hisense","2015/44",27,5,21,5,26,6,0,6,0,0,0,0,0,0,985,0,0,0,32,985,2015-10-26
-0.87250320915232,0.0139034265185965,"lg","2015/44",8,19,8,19,27,0,0,0,0,0,0,0,0,0,380,3988,0,0,27,4368,2015-10-26
0.441432176545058,-0.387893870000548,"sanyo","2015/44",1,18,1,18,19,0,0,0,0,0,0,0,0,0,7704,2504,0,0,19,10208,2015-10-26
-1.04369770197483,0.066254162440472,"siemens","2015/44",22,22,22,22,44,0,0,0,0,0,0,0,0,0,0,7032,0,0,44,7032,2015-10-26
